"timestamp","src_ip","dst_ip","src_port","dst_port","protocols","time","diff"
"1771770714.1681316","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2277272","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.0607798","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.140794","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1679385","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2716308","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2722003","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1173625","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.271895","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1388211","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.0611975","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1035316","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2722518","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.060743","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp:tls","1771770714774","1"
"1771770714.2277253","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls","1771770714774","1"
"1771770714.1681771","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2720594","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.201975","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.201975","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp:tls:tls","1771770714774","1"
"1771770714.080693","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0610402","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0608702","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2721424","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.271948","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2012358","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.0689626","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2714255","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2714715","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2723334","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.202003","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2019582","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.201975","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2026403","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2637067","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.0607426","","","0","0","eth:llc:stp","1771770714774","1"
"1771770714.2560587","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.2719736","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.271948","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.250103","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.1407526","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1471105","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2019584","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2718947","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.129275","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.20199","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.060928","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.20199","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1035385","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.3098936","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.06087","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1470726","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp:tls:tls","1771770714774","1"
"1771770714.0981402","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.272161","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1685357","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.227672","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls","1771770714774","1"
"1771770714.2936914","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1292975","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.123476","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.060815","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2722518","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.202448","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.202003","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2025754","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0607803","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2019286","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0613651","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0616362","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.074752","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2019289","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2020028","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.092906","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0806932","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2720318","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0608485","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0608487","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1034932","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.201929","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp:tls:tls","1771770714774","1"
"1771770714.092841","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2723043","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0609624","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.168177","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0806932","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2020028","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0608675","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.060849","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.06078","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2718985","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0614295","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1235154","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.0608149","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2716863","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1679938","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.0807548","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0688217","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.25011","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.2019749","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.061542","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.271559","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0981247","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.068786","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.0928595","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1292396","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1682568","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.061608","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.060743","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.060982","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.168013","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1681426","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1388206","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2717342","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2937956","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.202513","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2718947","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2019904","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1680036","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2717688","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.3098755","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.1108177","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp:tls:tls","1771770714774","1"
"1771770714.0929382","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1292398","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp:tls:tls","1771770714774","1"
"1771770714.307887","2401:4900:88cd:ee23:be51:5fff:fe24:dae3","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","0","0","eth:ethertype:ipv6:icmpv6","1771770714774","1"
"1771770714.2560558","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.1548858","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1034622","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2718189","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.1679523","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2892604","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.1036737","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2600:140f:5e00:7e::17d3:8ed4","49470","443","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.1679935","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2719374","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.060849","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.0615797","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2714612","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.202199","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2019582","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.2719817","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.0607798","2600:140f:5e00:7e::17d3:8ed4","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","49470","eth:ethertype:ipv6:tcp","1771770714774","1"
"1771770714.09816","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
"1771770714.2277312","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770714774","1"
"1771770714.0928595","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770714774","1"
